"","time","RMB.sada","LC.sada"
"121",1520,2.32399988174438,-2.63199996948242
"122",1521,5.57299995422363,0.982999980449677
"123",1522,3.27099990844727,-0.418999999761581
"124",1523,3.72199988365173,-0.340000003576279
"125",1524,3.00200009346008,-1.33200001716614
"126",1525,2.85400009155273,0.446999996900558
"127",1526,-0.180000007152557,-0.995999991893768
"128",1527,0.0489999987185001,-0.174999997019768
"129",1528,0.495999991893768,1.51300001144409
"130",1529,-0.472000002861023,0.550999999046326
"131",1530,-1.18400001525879,-2.15400004386902
"132",1531,1.86600005626678,0.194000005722046
"133",1532,0.391000002622604,-0.848999977111816
"134",1533,1.26699995994568,-0.666999995708466
"135",1534,1.84800004959106,-0.218999996781349
"136",1535,2.14800000190735,-0.165000006556511
"137",1536,1.47599995136261,0.0890000015497208
"138",1537,-0.181999996304512,-2.37299990653992
