time,tmax_ch,tmean_ch,tmin_ch,p_cr2met_ch,p_mswep_ch,tmax_pa,tmean_pa,tmin_pa,p_cr2met_pa,p_mswep_pa
2/1/1997,21.00217339,13.22933754,6.508060889,153.9860115,183.2,10.64762441,5.535836646,0.941541983,82.48392693,80.985
3/1/1997,20.39023284,12.96121174,6.692358039,105.5995447,101,12.73449234,6.758046652,1.349103184,59.80621963,58.576
4/1/1997,14.06171477,9.76650408,5.58915451,520.443988,443.3,6.960061437,2.735350617,-1.55672246,155.4909547,123.029
5/1/1997,10.05576259,5.861856939,2.583687302,322.7804126,210.5,4.647432788,0.707929857,-3.019853494,90.74155666,80.802
6/1/1997,5.894004903,2.966707958,0.278033189,599.3439211,384.1,0.936805478,-2.267378164,-5.65452666,64.11220899,86.421
7/1/1997,6.343987877,3.003287113,0.173247067,561.011015,501.7,0.194105052,-3.255573042,-6.797545636,110.5404724,96.701
8/1/1997,9.303520929,4.292808921,0.08911046,405.4055165,347.8,1.879985078,-1.88748373,-5.553460076,102.0828703,82.325
9/1/1997,11.12109533,5.762075613,0.982488303,310.1749629,221.7,4.822278237,0.561880537,-3.294760366,49.11825319,56.657
10/1/1997,14.40959698,8.549362655,3.419738391,402.3918492,305,6.792394806,2.487133822,-1.611809251,85.35262855,84.299
11/1/1997,17.43752823,11.30558212,6.00312903,359.3758638,241.7,9.719048203,5.245185453,1.00577557,87.25501227,72.511
12/1/1997,19.34702906,13.12558605,7.665717913,278.4112755,194.5,11.59009597,6.179144187,1.064417586,67.65704174,66.18
1/1/1998,20.97700774,13.6443971,7.736574648,226.7999044,156.9,11.19520704,6.318315435,1.691863726,109.8465863,99.03
2/1/1998,27.39747157,17.83522718,9.485452657,61.95105305,29.3,17.21224982,10.55510938,3.790604571,48.90285286,73.534
3/1/1998,20.10546758,12.62982826,6.352173781,287.9562069,202.4,11.57224043,6.479835016,1.886383402,86.42461771,80.73
4/1/1998,16.3624906,9.780784363,4.562549327,183.7606866,150.1,9.12802599,3.74251861,-0.694852909,31.3368283,59.692
5/1/1998,12.35783845,8.50199271,4.972554592,360.7309095,304.6,6.571567894,2.607485545,-0.962001672,95.26327634,97.672
6/1/1998,7.746962193,4.031877014,0.909640317,336.0522047,151.9,3.247700782,-0.168819309,-3.542344584,80.11270966,70.972
7/1/1998,7.468684068,3.950567755,0.902387373,445.0292863,314.5,3.456574889,0.791792266,-2.481592163,289.8478896,194.456
8/1/1998,9.185135748,4.289631461,-0.067973263,421.3103426,358.1,2.596521551,-0.311982914,-3.181521926,118.3403114,103.254
9/1/1998,12.47201644,5.057697233,-0.769823087,192.3592526,164.2,4.704472482,0.224357835,-3.646721859,43.76875277,44.21
10/1/1998,15.61646952,8.745276784,2.595640571,255.3612324,171,6.013794613,2.369040593,-1.021078893,185.4570662,141.246
11/1/1998,17.8788326,10.29723252,3.671832971,149.606523,155.4,9.366054123,5.171120087,1.260200717,79.03964441,66.076
12/1/1998,19.88898094,12.56003193,6.078608374,212.6798657,175.2,11.76788799,6.977087087,2.477556054,112.4522403,93.776
1/1/1999,22.38857742,13.56013844,6.003594726,130.5293837,135.4,13.87901171,8.856863735,4.138475838,68.89280732,79.704
2/1/1999,22.67945839,13.47628218,5.675768614,202.0177971,206.3,12.51626153,7.154937564,2.299589487,90.6373177,80.618
3/1/1999,18.73340506,10.18779069,3.07391321,270.1215527,243.9,10.9473592,5.298750248,0.496854209,40.79273455,45.08
4/1/1999,14.77631153,8.087451223,2.729789847,188.1245908,127.4,7.862466533,2.32732745,-2.43314895,67.85034293,50.864
5/1/1999,8.75974689,4.697361108,0.883492959,396.6906875,308.8,4.236235852,0.168384022,-3.301956972,94.0606665,77.749
6/1/1999,5.20471079,1.186301193,-2.04785414,437.2226993,387.2,1.369068074,-2.780883238,-6.512474117,73.4644181,74.684
7/1/1999,5.755221716,1.936700992,-1.604360013,418.0725108,437.2,1.485599603,-1.797351387,-4.890047023,159.3877313,124.565
8/1/1999,9.812032313,4.641453753,0.527918046,459.5605492,416.1,3.026836726,-0.570901857,-3.854906605,79.32514841,75.686
9/1/1999,11.60890657,6.337960623,1.961745787,426.2019535,318.7,4.48864598,0.434055969,-3.476166526,101.5657428,88.32
10/1/1999,17.28416261,10.30762143,4.344427977,170.7291995,153.5,8.753316277,3.887413671,-0.744017106,53.69935048,45.348
11/1/1999,19.102909,12.09936453,5.84190233,152.852143,160.8,10.51648841,5.954175957,1.778527972,64.16141423,71.183
12/1/1999,19.62487748,13.09562555,7.242200635,290.6544461,321.7,11.15617528,6.450531452,1.752297672,87.21744045,65.522
1/1/2000,21.62337287,14.3665159,8.038595784,232.1715013,146.5,12.38640462,7.081945106,2.193799764,91.24545972,69.26
2/1/2000,22.10222269,14.33044248,7.961666969,237.236574,326.4,12.55303298,7.071182834,2.213171947,62.11523096,73.179
3/1/2000,17.61943968,10.42794325,4.521385149,286.6430053,199.5,9.984447377,5.287981426,1.113748023,75.69814634,78.101
4/1/2000,13.75499968,8.26532441,3.559541624,381.1438184,328.2,7.519367313,2.627531574,-1.660711836,117.3391841,106.692
5/1/2000,9.739083761,5.064030258,1.077909982,240.5372711,190.4,4.780892873,0.93196174,-2.987643488,44.21835375,38.835
6/1/2000,5.73745913,2.541987712,-0.277075266,624.0004683,529.8,0.3840426,-3.284967684,-6.85011285,95.78286789,97.104
7/1/2000,4.998402955,1.665571133,-1.487673804,389.0676186,396.9,-0.322787551,-3.341366451,-6.821633215,115.985157,108.49
8/1/2000,8.68708239,4.074874361,-0.088777916,371.538548,316.4,1.787229163,-2.527142364,-6.283909413,42.22070608,38.031
9/1/2000,10.7855018,5.85386579,1.680610644,280.3553221,202.2,2.045053603,-2.140648607,-6.409907351,78.08769946,70.463
10/1/2000,15.05257867,9.056548048,3.772199283,287.3454154,267.3,7.179584795,2.641508684,-1.526695717,94.55713379,82.484
11/1/2000,16.8181606,10.34636518,4.622695533,312.3262978,216.3,8.08453086,3.88332404,-0.52241843,89.9922968,61.801
12/1/2000,18.08268077,12.29900818,6.977210394,296.0356779,201.8,9.542902026,4.960650139,0.809086872,183.0934009,119.124
1/1/2001,20.83383558,13.93355232,7.398008839,475.9646429,413.6,10.50076166,5.915491329,1.854441988,137.226123,85.582
2/1/2001,22.05707104,14.98224829,8.488119725,259.3018536,150.2,10.88977957,6.150537525,1.631096845,161.7162974,96.337
3/1/2001,17.89052881,11.23775012,5.258034784,427.8223062,411.3,8.969952584,3.85962784,-0.749389267,130.0870245,90.337
4/1/2001,13.19560524,7.043987083,1.73685334,203.8634603,151.1,6.830799693,2.349964062,-1.952072001,81.69464362,91.122
5/1/2001,9.136908468,4.815912952,0.975446111,526.5131693,563.9,3.474638834,-0.52885111,-4.425942183,106.3182536,83.168
6/1/2001,6.77948155,3.541452298,0.604115908,382.8124673,382.3,1.508987609,-1.685607018,-5.5901243,88.81746497,89.79
7/1/2001,4.053039155,0.955106338,-2.071742,538.4565465,513.5,-2.496164518,-6.427177134,-10.12164492,86.20030105,83.937
8/1/2001,8.710223032,4.463913803,0.673545299,587.3307779,325.6,1.540730903,-1.722482185,-5.177129025,95.70145397,88.716
9/1/2001,13.38129069,7.068509767,2.159903836,152.3658011,120.6,6.22570836,1.437902525,-2.93170872,51.5579584,41.019
10/1/2001,15.5746064,9.198531061,3.500220845,193.871628,97.5,8.266836968,3.362356968,-0.953123653,31.05828099,32.611
11/1/2001,16.69230467,10.20169676,4.325487525,291.8551818,192.6,7.685994787,3.533653122,-0.781733319,103.3108173,78.688
12/1/2001,21.51852926,14.56272319,8.052359768,88.82693435,92.4,12.40137369,7.386603261,2.383193871,67.91053134,51.778
1/1/2002,22.01164471,15.08694571,8.771401777,151.8807791,140.9,12.29762871,7.229250116,2.486855918,68.19389173,55.579
2/1/2002,23.11062186,14.69741067,7.257781179,214.3074123,180.6,14.68768244,8.517011396,2.62211921,62.44714577,55.916
3/1/2002,17.4580841,10.94736044,5.084277398,462.6241456,347,7.724984184,3.474548339,-0.306793101,128.6491678,126.875
4/1/2002,13.01502752,7.840760257,3.576841552,394.5867776,311.1,6.73317399,2.474717272,-1.850085461,154.2919067,114.427
5/1/2002,8.170012477,4.457385193,1.558448152,642.5928285,546.6,2.103150342,-1.732514028,-5.419513061,102.6242777,112.96
6/1/2002,4.190707,0.374128156,-2.893978939,398.9077554,308.3,-0.646429882,-4.737068373,-8.724928107,33.57684135,34.213
7/1/2002,6.345854503,3.047748303,-0.108199166,357.8449734,253.3,1.505182623,-1.734689785,-5.272411321,104.6646736,121.074
8/1/2002,8.281381023,4.175284297,0.268333397,526.6736337,422,2.057175753,-1.704722977,-5.411958519,46.28728487,48.962
9/1/2002,11.70424016,6.383561577,2.198548878,418.5891991,279.6,5.009215196,0.980613689,-2.503574611,88.09987797,80.041
10/1/2002,14.19936839,8.229957552,3.211471869,639.6310484,522.7,5.070961384,1.406137429,-1.836960524,125.8225109,126.109
11/1/2002,16.32264473,10.46041501,5.569543867,470.2709797,390.7,8.073268313,3.664128963,-0.251678133,84.17204845,74.947
12/1/2002,20.26534316,13.37243246,7.064126884,186.2811127,195.2,11.64384475,6.643337839,1.96404764,103.102389,66.429
1/1/2003,20.79887123,14.2417409,8.470069065,398.4541447,223.9,10.87014771,6.340013406,2.426423214,114.7165785,72.361
2/1/2003,22.20747036,13.46464896,6.714842796,152.9575865,122,11.65674268,6.549659782,2.134017493,101.186661,69.308
3/1/2003,20.11667119,12.5127681,6.166958165,140.4633162,121.4,11.68230107,6.392116226,1.791132499,103.4574749,86.348
4/1/2003,14.77408353,7.503017873,1.392650288,155.4841102,121,8.095525357,3.071459848,-1.27316357,42.47741958,39.085
5/1/2003,10.14129792,5.487720061,1.437379325,298.1511859,223.6,5.387083674,1.508537055,-1.769651487,116.8642009,93.073
6/1/2003,7.45954131,4.215708162,0.685302547,560.8979705,576.5,1.044018839,-2.302382428,-5.815790513,130.0402184,114.064
7/1/2003,5.952815481,2.316647709,-0.908576881,342.319239,291.8,2.602646546,-0.075109988,-3.04408085,82.67672479,65.147
8/1/2003,9.5171061,4.377579753,-0.170941621,474.3259812,410.7,3.121644094,-0.280731191,-3.758828651,111.7555822,92.559
9/1/2003,12.43863226,7.039614543,2.614397945,429.3776156,368,4.930192597,1.067030583,-2.540785076,70.33016392,71.53
10/1/2003,15.07955871,9.39532809,4.370542055,330.1036356,266.3,5.98574229,2.094369906,-1.494212353,207.0492022,170.722
11/1/2003,16.79843397,11.20049774,6.328331083,307.828016,217,8.862231073,4.364019934,0.214758166,102.2771912,70.38
12/1/2003,17.07280448,11.318329,6.747669323,397.9038836,239.1,10.1214878,5.456791071,1.324022393,135.550494,83.109
1/1/2004,22.28283165,15.22010984,8.702424768,187.220259,105.4,13.65669637,8.502433819,3.830338707,78.22011596,53.956
2/1/2004,24.29023948,15.6658101,7.849039955,84.29478131,41.4,18.47122528,11.58997522,5.234801241,27.01256857,39.542
3/1/2004,20.09690026,13.12325712,7.143969532,314.0325672,165,12.017554,7.105386594,2.967429969,122.00294,85.741
4/1/2004,13.73948513,9.010098087,4.692788459,549.2990323,461.8,7.54557165,3.173831869,-0.682750548,148.8542592,101.603
5/1/2004,10.75528242,4.771123542,0.316051689,96.04032578,119.4,5.366976535,0.732940118,-2.985397892,46.97043128,40.533
6/1/2004,7.755996137,4.209705823,1.106208026,706.9937056,528.8,3.813542238,0.735454966,-2.647398212,168.7883085,113.261
7/1/2004,6.275806668,3.321527325,0.467360808,323.532662,368.1,-0.210115018,-3.916959971,-7.476069795,71.54728943,67.989
8/1/2004,10.20531428,4.563687968,-0.329648264,323.4274576,208,3.015321649,-1.012471994,-4.744018174,41.30439544,40.983
9/1/2004,11.9752564,6.767071843,2.411287949,402.3941829,247.4,5.336437868,1.166083936,-2.602041889,116.0363423,92.727
10/1/2004,14.3868304,9.500255858,5.462660216,420.4261252,273.5,7.714080358,3.216738591,-0.901155802,90.53549222,65.905
11/1/2004,18.71280977,12.00187758,6.2531837,188.4518977,148.8,10.85569408,6.538274143,2.65130526,83.89922945,77.323
12/1/2004,19.88175848,14.0738571,8.792275855,328.4545745,246.4,12.1990693,7.177362919,2.584727043,175.9492667,114.762
1/1/2005,20.34618439,14.06249963,8.283314771,269.2993912,146.6,11.85036055,6.693371165,2.355192615,87.59427841,55.022
2/1/2005,25.75609557,17.50522864,10.02039198,49.20420173,26,18.15386132,11.64476491,5.849409411,22.3910161,31.736
3/1/2005,18.13328368,12.22804613,7.385248081,414.5420231,315.2,10.48792271,5.856694677,1.94319903,131.518946,97.364
4/1/2005,13.39788529,8.165695377,3.551716752,293.7363619,183.6,7.790415147,2.980134444,-1.061358739,139.3018057,113.539
5/1/2005,7.605034945,4.211281298,0.893468535,804.7688737,722.3,2.723819884,-1.003649796,-4.789163874,121.6740942,102.281
6/1/2005,4.373254256,1.769563771,-0.721413833,562.0472297,492.4,-0.42181532,-3.657527603,-6.887209457,108.6611195,100.159
7/1/2005,6.410910474,2.501855454,-0.845958744,357.0222197,253.1,0.559692175,-2.489989271,-5.758291211,59.91798704,52.01
8/1/2005,7.611744781,3.130078791,-0.650793948,413.6769294,382.4,1.284166223,-2.297473577,-5.593042932,48.35939701,55.188
9/1/2005,11.97802179,5.655407703,0.699360847,199.8940217,112.5,6.032372963,1.661152882,-2.066297723,70.6250316,59.02
10/1/2005,14.52699329,8.556843761,3.45603302,182.2504998,176,7.184490848,2.818667292,-0.889976074,122.0003706,100.792
11/1/2005,17.7619372,11.88421084,6.594402357,382.765646,368,8.938769437,4.776982829,0.920933491,142.3484869,102.737
12/1/2005,20.19012987,13.4437692,7.602503471,118.6217867,79.3,13.8533287,8.020992487,2.689253828,30.92549659,46.077
1/1/2006,21.62981923,14.427458,8.114137294,347.944185,346.2,12.78265552,7.8175063,3.514200712,104.0387414,76.767
2/1/2006,23.82659579,15.92302339,8.897632125,193.2182224,165.5,14.29592049,8.64675715,3.364530714,57.21438054,58.005
3/1/2006,18.06686977,11.30613365,5.784835323,349.5550206,255.2,10.12184196,5.694366568,1.924389093,169.2305485,102.738
4/1/2006,14.49607603,8.290925327,2.86500723,381.7737819,319.8,7.154855477,2.666901267,-1.028743795,146.6827271,120.694
5/1/2006,9.359267613,3.861798963,-0.355853561,373.3404703,277.8,5.5546508,1.45848019,-2.60164933,86.96122685,64.43
6/1/2006,6.523060907,3.215845479,0.255690829,591.8397016,405.8,1.435844554,-2.12680377,-5.830182954,59.74422765,58.116
7/1/2006,5.870285119,2.458124113,-0.881733817,634.4831113,588.5,-0.351318796,-3.227899717,-6.211101147,109.3160678,92.485
8/1/2006,8.010873694,2.886528236,-1.598868252,339.0904497,293,1.409175899,-2.485061032,-5.971292752,74.57678483,56.921
9/1/2006,12.02427028,6.08221427,1.810101435,321.5460763,200.2,5.601635613,1.683669361,-1.510291843,87.08805454,82.127
10/1/2006,14.16525948,8.012159961,2.89383021,399.0202892,300.8,6.911206716,2.927004602,-0.369380729,126.6595129,87.363
11/1/2006,17.0078654,10.50463954,4.768959567,213.2757428,116.3,9.363487967,4.785110498,0.790993237,94.43134317,70.137
12/1/2006,18.57418748,12.74815017,7.752731358,476.6304229,370.6,10.00711641,5.634780735,1.55774162,195.1931217,112.132
1/1/2007,21.87786084,14.60555181,8.1634656,89.25859304,77.4,13.63059719,8.337963506,3.497678252,72.96866931,55.54
2/1/2007,22.34564057,14.53784467,8.14369225,140.9318302,117,12.27856298,6.903021446,2.127768674,68.6658369,48.364
3/1/2007,18.7806171,11.90047027,6.428168187,225.3580889,182.3,11.39051155,6.264174452,2.044579879,88.63578715,48.522
4/1/2007,13.03868665,8.094413993,3.697727604,351.3982107,279,7.08951014,3.13445719,-0.683447255,150.9880157,107.813
5/1/2007,7.896319894,3.582415652,0.120365485,245.6629564,143.8,3.341938992,-0.621717803,-4.593892594,71.63803353,67.256
6/1/2007,4.970173893,1.908126429,-1.147721301,339.7808968,380.6,1.808043914,-1.418820575,-5.188473681,80.52107005,68.19
7/1/2007,4.148315471,0.979093851,-1.971177498,394.3544566,350.3,-0.269750477,-3.470297866,-6.538860423,57.1313632,52.819
8/1/2007,6.788031806,1.482705043,-3.073059845,321.9691393,271.6,1.53870322,-2.051960696,-5.361493971,102.9746971,84.983
9/1/2007,12.37255613,6.936292503,2.296562041,323.6267089,292.4,6.58948019,1.556234403,-2.541659481,53.96105951,48.724
10/1/2007,14.15289074,8.247598077,3.341097193,452.9577208,279.8,6.009245355,1.660239989,-2.08887026,120.6109587,98.391
11/1/2007,16.40465577,10.27829876,5.003907977,143.8704912,79.3,9.160812747,4.423231198,0.41044003,67.53153103,50.936
12/1/2007,19.07628084,12.9331908,7.497588842,218.0107526,111.7,12.35533918,7.39433319,2.804656044,101.3472325,62.471
1/1/2008,22.86911687,15.35574365,8.669310471,142.7666952,107.6,14.71421406,9.235092984,4.123468528,89.2928226,61.003
2/1/2008,25.09211638,16.64321524,9.355741,135.3632854,111,16.30628566,10.43613662,5.187925733,87.19670146,63.552
3/1/2008,20.02524055,12.26989484,5.94717291,128.4299346,83.8,13.29264915,7.368454145,2.535301114,59.06073514,47.115
4/1/2008,13.18076887,7.69391533,2.91525672,245.9734289,377.2,6.630307143,2.283396284,-1.546323444,138.6647823,108.427
5/1/2008,9.365914474,4.533307975,0.301885654,614.1924962,520.2,3.286661712,-0.785232928,-4.526598489,123.0932516,90.367
6/1/2008,7.051171587,3.231586033,-0.047589253,513.909639,493.7,2.10152976,-1.333810079,-5.140746907,108.8570146,82.213
7/1/2008,6.043565719,2.829498379,-0.223789066,629.6256608,494.8,0.251202318,-2.796747146,-6.153910029,83.4848805,70.681
8/1/2008,7.046030206,3.441312384,-0.140700454,512.8313515,469.2,0.139441083,-3.448211089,-6.917045152,61.50195206,57.915
9/1/2008,13.72892462,6.67897108,0.701828734,189.6674412,104.6,6.96138145,1.793814983,-2.71304803,35.38311404,30.53
10/1/2008,15.22464194,8.692708581,3.560309173,242.0570229,141.9,7.084029577,2.71298622,-1.015229097,92.92388447,76.513
11/1/2008,18.34604457,12.38352632,6.655241333,381.6630882,235.4,9.895614813,5.443914197,1.2863757,138.2416947,102.052
12/1/2008,22.56468003,15.37914948,8.501355835,166.3711586,74.2,15.7483109,9.878644426,4.074523223,75.62631284,52.79
1/1/2009,22.87270852,15.29012429,8.135851187,176.6340447,98.6,12.78866035,8.0354104,3.304232769,122.3181867,94.91
2/1/2009,23.05786818,15.45962236,8.736019893,262.4220148,135.8,12.80517296,8.172052346,3.697720727,154.7792022,122.661
3/1/2009,19.121275,12.50284281,6.624705394,238.4809818,142.7,10.95441116,6.113151806,1.879962932,122.8108009,77.225
4/1/2009,15.25915463,9.446411227,4.380356494,361.5224374,275.2,8.001311803,3.999632163,0.069258002,159.3151843,107.813
5/1/2009,9.157867058,5.131612313,1.388042086,553.285513,435.1,3.430968338,0.152885972,-3.257406985,157.9005531,117.382
6/1/2009,6.517276417,2.57923786,-0.794348667,419.6387085,325.4,2.343350206,-1.283669312,-5.168067974,69.50373093,58.469
7/1/2009,6.228782823,2.038598166,-1.420962684,285.0062355,254.9,1.82642288,-1.38296645,-4.812857065,89.0247333,75.198
8/1/2009,8.264526,4.5635451,1.154508122,643.8459973,620,1.246227599,-1.762257498,-4.860072184,141.7770728,117.271
9/1/2009,11.72681822,5.454668357,0.243080959,264.5220028,183.1,4.837013603,0.592880836,-3.17113302,69.39648413,62.857
10/1/2009,13.52963094,7.666783339,2.349456885,373.2691697,354.5,4.823207152,0.478750448,-3.588062601,82.03021547,73.091
11/1/2009,14.64473543,9.12132382,4.329577187,441.2279474,307.5,6.622832887,2.432696113,-1.496351233,97.09718984,78.945
12/1/2009,18.5351041,12.33054619,6.650669903,359.9536719,256.1,11.74213071,6.353883752,1.315760551,108.2673299,79.88
1/1/2010,20.91405035,14.03727042,8.015477232,317.1079535,166.3,10.58656606,6.324111894,2.321095497,193.5986649,103.19
2/1/2010,21.34998971,13.79374971,7.197865071,318.84388,236.3,11.5182393,5.685602846,0.665159985,82.27950135,76.999
3/1/2010,19.74499381,13.01441857,7.454976903,243.3581902,176.1,12.1773954,7.079455077,2.608700382,64.87294732,40.642
4/1/2010,13.8430393,8.13413141,2.83564355,236.7664847,210.1,7.6950897,3.198939539,-1.063589971,123.7973837,60.248
5/1/2010,9.245816148,4.751914865,0.777643179,351.0851887,236.2,4.762004179,0.677773834,-3.38925241,106.3951807,102.039
6/1/2010,6.141108113,2.826180707,-0.297874619,531.4428306,479.3,1.943589668,-1.784050996,-5.51411423,169.2340142,125.501
7/1/2010,4.443507068,1.189964088,-1.643310267,437.211259,367.7,-0.233547774,-3.358140791,-6.502417065,75.64099116,69.6
8/1/2010,7.594674506,2.57189321,-1.603425104,479.9089242,382.1,1.579367144,-2.705075327,-6.637830965,90.39588365,72.063
9/1/2010,11.9031769,6.061903067,1.213777097,245.5271199,158.8,5.48836,1.061022018,-2.63209064,65.126961,51.713
10/1/2010,14.85217455,8.468469203,2.806727949,308.8480598,174.6,6.829384245,2.785579119,-0.753574726,146.6143419,116.935
11/1/2010,16.6600715,10.34125928,4.55434639,290.2963319,237.4,9.25202426,4.875885333,0.636158154,101.5747607,80.034
12/1/2010,18.40363784,12.26858313,6.90397741,255.4792185,175.5,10.6401009,5.745233116,0.952458686,118.9875109,78.997
1/1/2011,21.92742158,14.9105929,8.39521829,259.2562621,223.7,12.96735499,8.037858045,3.198587599,126.9907139,85.897
2/1/2011,24.24860571,15.23732383,7.622010739,197.6316079,80.5,15.05036133,9.032397171,3.308703201,100.170742,84.405
3/1/2011,18.02790971,11.4978303,6.197957,459.1141126,297.3,9.666374626,5.055128608,0.960406155,150.6931719,102.17
4/1/2011,13.59940331,8.337045973,3.70781507,319.3409795,244.3,7.244756033,3.090929577,-0.809029656,116.8750069,86.145
5/1/2011,9.244400923,5.002305069,0.983110717,388.463423,236.9,5.347162871,1.170910883,-2.653013783,145.539763,108.783
6/1/2011,6.71308488,3.138223262,-0.079205584,458.4174679,360.3,2.464882097,-1.18031935,-5.374122977,137.5522369,103.078
7/1/2011,5.388242797,1.541660049,-2.344583367,540.1676644,414.1,0.642379187,-2.613605764,-6.18127036,131.8852337,95.691
8/1/2011,7.411996913,2.900628242,-1.187725024,464.5374174,360.2,1.115850263,-2.86693774,-6.620104558,49.55405304,60.07
9/1/2011,11.82532632,6.23406246,1.642825028,459.3651914,345.1,5.356446741,1.372186592,-2.214533105,116.5544283,101.005
10/1/2011,14.80193123,7.954359671,2.23007072,221.6600276,116.7,7.604974984,2.794298589,-1.346669827,58.46109547,57.058
11/1/2011,17.50646947,11.07995244,5.660670527,315.6123807,231.7,9.32382165,5.025422793,1.060137747,100.8421331,77.469
12/1/2011,21.60389845,14.29842667,7.759347177,192.3406538,78.8,15.61474327,9.453066232,3.450642602,53.11829529,45.521
1/1/2012,23.95516916,16.35903729,9.278947387,278.8867692,220.9,15.47225502,9.875922945,4.740624294,73.22313404,60.816
2/1/2012,21.90501262,14.07119469,7.342572479,370.3758106,264.4,11.94425486,6.872874197,2.121264952,96.89743508,59.396
3/1/2012,19.82742306,12.34429674,6.463274242,137.6540882,85.3,11.88876515,7.009135723,3.09300309,106.7165629,72.888
4/1/2012,14.14911521,8.150473683,3.045638154,253.0493207,178.4,7.509438257,2.541533826,-1.633042514,135.3817301,69.972
5/1/2012,9.160082974,5.459737242,1.851075377,581.7453963,436.5,3.97166467,0.645382559,-3.106547801,153.8613483,131.747
6/1/2012,5.586443647,1.366476839,-2.289692527,517.0546011,464.3,0.703960659,-2.641436088,-6.818959937,188.6569909,134.696
7/1/2012,5.249567033,0.759311555,-3.711678517,379.18761,351.6,0.005388005,-2.831875829,-6.031379677,120.0364993,94.338
8/1/2012,8.545241252,3.721332187,-0.638619375,436.7677006,315.2,2.652159902,-1.083608768,-4.56132993,105.5715241,77.969
9/1/2012,12.73018351,6.802885297,1.883213475,323.9895227,203.2,5.874247713,1.647401824,-2.188126494,77.36756175,65.096
10/1/2012,14.70219561,8.642785661,3.426575457,244.6927286,148,6.271545984,2.054268037,-1.707844468,100.0954352,65.452
11/1/2012,18.4987421,11.64924854,5.395148767,212.9823318,120.3,10.54091316,5.76019218,1.276216174,103.8000371,85.512
12/1/2012,17.99201445,12.13982452,7.590955523,540.2129457,382.9,11.12632933,6.558696958,2.475619942,164.1419516,99.401
1/1/2013,24.74518706,16.58005849,8.988674094,154.5289497,95.8,16.58909993,11.019352,5.474798942,68.01760375,57.834
2/1/2013,23.33969725,15.68640961,9.065021411,253.4847025,118,14.94810968,9.260651471,4.101362103,70.58425066,65.802
3/1/2013,19.49049177,12.20052859,5.830628481,244.16113,177.8,12.00817831,6.558997684,1.670184092,77.94738029,53.88
4/1/2013,15.38845123,9.48990545,4.29718501,285.6876011,162.1,10.1638853,5.270802081,0.898485134,104.8939161,73.048
5/1/2013,9.230651661,5.772729032,2.63160124,639.4094729,480.7,4.837538236,1.129748719,-2.596006362,172.908004,135.316
6/1/2013,6.64331123,3.274042422,0.031197495,513.2418724,451.5,4.069852302,0.751993469,-3.393502438,213.6224983,132.236
7/1/2013,5.733142219,1.666725885,-1.973866151,363.0592281,386.4,1.689765461,-1.89898717,-5.438231921,84.46591782,73.662
8/1/2013,6.925902026,2.767282315,-1.206885567,621.7967574,530.8,0.731714869,-2.694486534,-6.04960701,169.6385343,112.736
9/1/2013,11.784338,5.576286143,-0.056191287,394.1743108,369.2,4.9899398,-0.000137942,-4.480905419,52.6100559,54.562
10/1/2013,15.42264571,8.917118842,3.456931711,212.0498239,128.4,7.316176568,2.779465521,-1.429165462,67.14582434,52.973
11/1/2013,16.9213298,10.52315286,4.802753237,250.9266295,148,9.384157597,4.770835053,0.36858891,85.50745896,59.278
12/1/2013,21.07334429,14.00857478,7.829985519,204.1563857,137.9,12.60071642,7.542151713,2.956564234,119.3145766,65.653
1/1/2014,21.86883274,14.68485196,8.058971165,298.6684871,175.8,10.89681592,6.290752481,1.935427141,139.3158508,89.692
2/1/2014,22.74981475,14.77589778,8.039450718,182.2995653,97,14.21160064,8.425788593,3.133022539,61.57126956,58.284
3/1/2014,17.71561352,10.76864022,5.044936339,217.6810276,159.2,10.3360365,5.054669417,0.504486319,88.05500901,68.41
4/1/2014,14.05471317,8.261429413,3.073550591,304.3869734,257,9.118811157,3.619505978,-1.825154173,96.78360408,74.831
5/1/2014,9.073123106,5.396896294,1.844649106,521.2040244,354.4,4.662402797,0.501000388,-3.480215,143.1057467,92.982
6/1/2014,6.118352337,2.377042512,-1.104132117,470.5102178,348.3,2.424709729,-1.249013608,-5.15397528,98.14658854,85.02
7/1/2014,6.081389542,2.126415913,-1.815633831,496.334376,331.2,1.184153076,-2.291011281,-5.711626601,95.09554952,79.467
8/1/2014,9.570842155,4.838319787,0.642990474,454.3525918,362.1,3.731244962,0.443709216,-2.77664083,124.2822362,107.538
9/1/2014,11.72062227,6.274678213,1.879634769,422.0711096,283.4,5.888466867,1.682372192,-2.114251207,70.3596571,64.79
10/1/2014,15.01932805,8.742426603,3.369717452,356.2893529,271.9,6.974530658,2.51963068,-1.508210526,76.15066895,61.671
11/1/2014,17.15017917,10.75553192,5.361270543,235.4549513,177.5,8.97014396,4.857585033,0.786366134,154.8382843,132.953
12/1/2014,19.72222958,13.06437203,7.434234235,226.2431304,134.5,11.2912622,6.674108155,2.104736291,127.518882,102.864
1/1/2015,22.95189019,15.28271061,8.470015539,122.5052354,,12.92135519,8.077782358,3.288644169,87.77359059,
2/1/2015,23.625251,14.9514715,7.698234386,98.15388616,,13.96007077,8.043850771,2.534918398,53.5490016,
3/1/2015,20.40781287,12.57453312,5.765886658,267.3795413,,11.54220555,6.709153739,2.022479084,171.5797322,
4/1/2015,15.11542913,9.43462121,4.3464844,280.0761391,,8.12482185,3.597714334,-0.998825157,141.8870941,
